#  E (eV)   dos(E)     Int dos(E)
 13.356  0.3694E-02  0.2563E+02
 13.357  0.3311E-02  0.2563E+02
 13.358  0.2965E-02  0.2563E+02
 13.359  0.2651E-02  0.2563E+02
 13.360  0.2368E-02  0.2563E+02
 13.361  0.2113E-02  0.2563E+02
 13.362  0.1883E-02  0.2563E+02
 13.363  0.1677E-02  0.2563E+02
 13.364  0.1491E-02  0.2563E+02
 13.365  0.1324E-02  0.2563E+02
 13.366  0.1175E-02  0.2563E+02
 13.367  0.1042E-02  0.2563E+02
 13.368  0.9227E-03  0.2563E+02
 13.369  0.8164E-03  0.2563E+02
 13.370  0.7218E-03  0.2563E+02
 13.371  0.6377E-03  0.2563E+02
 13.372  0.5632E-03  0.2563E+02
 13.373  0.4971E-03  0.2563E+02
 13.374  0.4388E-03  0.2563E+02
 13.375  0.3875E-03  0.2563E+02
 13.376  0.3424E-03  0.2563E+02
 13.377  0.3031E-03  0.2563E+02
 13.378  0.2688E-03  0.2563E+02
 13.379  0.2392E-03  0.2563E+02
 13.380  0.2138E-03  0.2563E+02
 13.381  0.1923E-03  0.2563E+02
 13.382  0.1743E-03  0.2563E+02
 13.383  0.1595E-03  0.2563E+02
 13.384  0.1478E-03  0.2563E+02
 13.385  0.1390E-03  0.2563E+02
 13.386  0.1329E-03  0.2563E+02
 13.387  0.1295E-03  0.2563E+02
 13.388  0.1286E-03  0.2563E+02
 13.389  0.1303E-03  0.2563E+02
 13.390  0.1345E-03  0.2563E+02
 13.391  0.1414E-03  0.2563E+02
 13.392  0.1510E-03  0.2563E+02
 13.393  0.1635E-03  0.2563E+02
 13.394  0.1790E-03  0.2563E+02
 13.395  0.1978E-03  0.2563E+02
 13.396  0.2201E-03  0.2563E+02
 13.397  0.2462E-03  0.2563E+02
 13.398  0.2766E-03  0.2563E+02
 13.399  0.3115E-03  0.2563E+02
 13.400  0.3515E-03  0.2563E+02
 13.401  0.3971E-03  0.2563E+02
 13.402  0.4489E-03  0.2563E+02
 13.403  0.5075E-03  0.2563E+02
 13.404  0.5737E-03  0.2563E+02
 13.405  0.6483E-03  0.2563E+02
 13.406  0.7321E-03  0.2563E+02
 13.407  0.8261E-03  0.2563E+02
 13.408  0.9315E-03  0.2563E+02
 13.409  0.1049E-02  0.2563E+02
 13.410  0.1181E-02  0.2563E+02
 13.411  0.1327E-02  0.2563E+02
 13.412  0.1491E-02  0.2563E+02
 13.413  0.1672E-02  0.2563E+02
 13.414  0.1874E-02  0.2563E+02
 13.415  0.2097E-02  0.2563E+02
 13.416  0.2345E-02  0.2563E+02
 13.417  0.2619E-02  0.2563E+02
 13.418  0.2921E-02  0.2563E+02
 13.419  0.3255E-02  0.2563E+02
 13.420  0.3623E-02  0.2563E+02
 13.421  0.4027E-02  0.2563E+02
 13.422  0.4472E-02  0.2563E+02
 13.423  0.4961E-02  0.2563E+02
 13.424  0.5496E-02  0.2563E+02
 13.425  0.6082E-02  0.2563E+02
 13.426  0.6724E-02  0.2563E+02
 13.427  0.7424E-02  0.2563E+02
 13.428  0.8188E-02  0.2563E+02
 13.429  0.9021E-02  0.2563E+02
 13.430  0.9927E-02  0.2563E+02
 13.431  0.1091E-01  0.2563E+02
 13.432  0.1198E-01  0.2563E+02
 13.433  0.1314E-01  0.2563E+02
 13.434  0.1440E-01  0.2563E+02
 13.435  0.1575E-01  0.2563E+02
 13.436  0.1722E-01  0.2563E+02
 13.437  0.1880E-01  0.2563E+02
 13.438  0.2051E-01  0.2563E+02
 13.439  0.2234E-01  0.2563E+02
 13.440  0.2431E-01  0.2563E+02
 13.441  0.2643E-01  0.2563E+02
 13.442  0.2870E-01  0.2563E+02
 13.443  0.3113E-01  0.2563E+02
 13.444  0.3374E-01  0.2563E+02
 13.445  0.3652E-01  0.2563E+02
 13.446  0.3948E-01  0.2563E+02
 13.447  0.4264E-01  0.2563E+02
 13.448  0.4601E-01  0.2563E+02
 13.449  0.4959E-01  0.2563E+02
 13.450  0.5338E-01  0.2563E+02
 13.451  0.5741E-01  0.2563E+02
 13.452  0.6168E-01  0.2563E+02
 13.453  0.6620E-01  0.2563E+02
 13.454  0.7097E-01  0.2563E+02
 13.455  0.7601E-01  0.2563E+02
 13.456  0.8132E-01  0.2563E+02
 13.457  0.8691E-01  0.2563E+02
 13.458  0.9280E-01  0.2563E+02
 13.459  0.9898E-01  0.2563E+02
 13.460  0.1055E+00  0.2563E+02
 13.461  0.1123E+00  0.2563E+02
 13.462  0.1194E+00  0.2563E+02
 13.463  0.1268E+00  0.2563E+02
 13.464  0.1346E+00  0.2563E+02
 13.465  0.1427E+00  0.2563E+02
 13.466  0.1511E+00  0.2563E+02
 13.467  0.1599E+00  0.2563E+02
 13.468  0.1690E+00  0.2563E+02
 13.469  0.1785E+00  0.2563E+02
 13.470  0.1883E+00  0.2563E+02
 13.471  0.1984E+00  0.2563E+02
 13.472  0.2089E+00  0.2563E+02
 13.473  0.2198E+00  0.2563E+02
 13.474  0.2310E+00  0.2563E+02
 13.475  0.2425E+00  0.2563E+02
 13.476  0.2544E+00  0.2563E+02
 13.477  0.2666E+00  0.2563E+02
 13.478  0.2792E+00  0.2563E+02
 13.479  0.2920E+00  0.2563E+02
 13.480  0.3052E+00  0.2564E+02
 13.481  0.3187E+00  0.2564E+02
 13.482  0.3324E+00  0.2564E+02
 13.483  0.3465E+00  0.2564E+02
 13.484  0.3608E+00  0.2564E+02
 13.485  0.3754E+00  0.2564E+02
 13.486  0.3902E+00  0.2564E+02
 13.487  0.4052E+00  0.2564E+02
 13.488  0.4205E+00  0.2564E+02
 13.489  0.4359E+00  0.2564E+02
 13.490  0.4515E+00  0.2564E+02
 13.491  0.4672E+00  0.2564E+02
 13.492  0.4831E+00  0.2564E+02
 13.493  0.4991E+00  0.2564E+02
 13.494  0.5151E+00  0.2564E+02
 13.495  0.5312E+00  0.2564E+02
 13.496  0.5474E+00  0.2564E+02
 13.497  0.5636E+00  0.2564E+02
 13.498  0.5797E+00  0.2564E+02
 13.499  0.5958E+00  0.2564E+02
 13.500  0.6118E+00  0.2564E+02
 13.501  0.6277E+00  0.2564E+02
 13.502  0.6435E+00  0.2565E+02
 13.503  0.6591E+00  0.2565E+02
 13.504  0.6745E+00  0.2565E+02
 13.505  0.6897E+00  0.2565E+02
 13.506  0.7047E+00  0.2565E+02
 13.507  0.7194E+00  0.2565E+02
 13.508  0.7337E+00  0.2565E+02
 13.509  0.7477E+00  0.2565E+02
 13.510  0.7614E+00  0.2565E+02
 13.511  0.7746E+00  0.2565E+02
 13.512  0.7874E+00  0.2565E+02
 13.513  0.7998E+00  0.2565E+02
 13.514  0.8116E+00  0.2565E+02
 13.515  0.8230E+00  0.2566E+02
 13.516  0.8338E+00  0.2566E+02
 13.517  0.8440E+00  0.2566E+02
 13.518  0.8536E+00  0.2566E+02
 13.519  0.8626E+00  0.2566E+02
 13.520  0.8710E+00  0.2566E+02
 13.521  0.8787E+00  0.2566E+02
 13.522  0.8858E+00  0.2566E+02
 13.523  0.8921E+00  0.2566E+02
 13.524  0.8977E+00  0.2566E+02
 13.525  0.9027E+00  0.2566E+02
 13.526  0.9068E+00  0.2566E+02
 13.527  0.9103E+00  0.2567E+02
 13.528  0.9130E+00  0.2567E+02
 13.529  0.9149E+00  0.2567E+02
 13.530  0.9161E+00  0.2567E+02
 13.531  0.9165E+00  0.2567E+02
 13.532  0.9162E+00  0.2567E+02
 13.533  0.9152E+00  0.2567E+02
 13.534  0.9134E+00  0.2567E+02
 13.535  0.9108E+00  0.2567E+02
 13.536  0.9076E+00  0.2567E+02
 13.537  0.9037E+00  0.2567E+02
 13.538  0.8990E+00  0.2568E+02
 13.539  0.8938E+00  0.2568E+02
 13.540  0.8878E+00  0.2568E+02
 13.541  0.8813E+00  0.2568E+02
 13.542  0.8742E+00  0.2568E+02
 13.543  0.8665E+00  0.2568E+02
 13.544  0.8584E+00  0.2568E+02
 13.545  0.8497E+00  0.2568E+02
 13.546  0.8405E+00  0.2568E+02
 13.547  0.8310E+00  0.2568E+02
 13.548  0.8211E+00  0.2568E+02
 13.549  0.8108E+00  0.2569E+02
 13.550  0.8003E+00  0.2569E+02
 13.551  0.7894E+00  0.2569E+02
 13.552  0.7784E+00  0.2569E+02
 13.553  0.7672E+00  0.2569E+02
 13.554  0.7559E+00  0.2569E+02
 13.555  0.7445E+00  0.2569E+02
 13.556  0.7331E+00  0.2569E+02
 13.557  0.7217E+00  0.2569E+02
 13.558  0.7103E+00  0.2569E+02
 13.559  0.6990E+00  0.2569E+02
 13.560  0.6879E+00  0.2569E+02
 13.561  0.6769E+00  0.2569E+02
 13.562  0.6662E+00  0.2569E+02
 13.563  0.6557E+00  0.2570E+02
 13.564  0.6455E+00  0.2570E+02
 13.565  0.6356E+00  0.2570E+02
 13.566  0.6261E+00  0.2570E+02
 13.567  0.6169E+00  0.2570E+02
 13.568  0.6082E+00  0.2570E+02
 13.569  0.6000E+00  0.2570E+02
 13.570  0.5922E+00  0.2570E+02
 13.571  0.5849E+00  0.2570E+02
 13.572  0.5781E+00  0.2570E+02
 13.573  0.5719E+00  0.2570E+02
 13.574  0.5661E+00  0.2570E+02
 13.575  0.5610E+00  0.2570E+02
 13.576  0.5564E+00  0.2570E+02
 13.577  0.5523E+00  0.2570E+02
 13.578  0.5489E+00  0.2570E+02
 13.579  0.5460E+00  0.2570E+02
 13.580  0.5437E+00  0.2571E+02
 13.581  0.5419E+00  0.2571E+02
 13.582  0.5407E+00  0.2571E+02
 13.583  0.5400E+00  0.2571E+02
 13.584  0.5399E+00  0.2571E+02
 13.585  0.5403E+00  0.2571E+02
 13.586  0.5411E+00  0.2571E+02
 13.587  0.5425E+00  0.2571E+02
 13.588  0.5443E+00  0.2571E+02
 13.589  0.5466E+00  0.2571E+02
 13.590  0.5493E+00  0.2571E+02
 13.591  0.5523E+00  0.2571E+02
 13.592  0.5558E+00  0.2571E+02
 13.593  0.5595E+00  0.2571E+02
 13.594  0.5636E+00  0.2571E+02
 13.595  0.5679E+00  0.2571E+02
 13.596  0.5725E+00  0.2571E+02
 13.597  0.5773E+00  0.2571E+02
 13.598  0.5823E+00  0.2572E+02
 13.599  0.5875E+00  0.2572E+02
 13.600  0.5928E+00  0.2572E+02
 13.601  0.5982E+00  0.2572E+02
 13.602  0.6036E+00  0.2572E+02
 13.603  0.6091E+00  0.2572E+02
 13.604  0.6146E+00  0.2572E+02
 13.605  0.6200E+00  0.2572E+02
 13.606  0.6254E+00  0.2572E+02
 13.607  0.6308E+00  0.2572E+02
 13.608  0.6360E+00  0.2572E+02
 13.609  0.6411E+00  0.2572E+02
 13.610  0.6461E+00  0.2572E+02
 13.611  0.6509E+00  0.2572E+02
 13.612  0.6556E+00  0.2572E+02
 13.613  0.6600E+00  0.2572E+02
 13.614  0.6642E+00  0.2573E+02
 13.615  0.6681E+00  0.2573E+02
 13.616  0.6718E+00  0.2573E+02
 13.617  0.6753E+00  0.2573E+02
 13.618  0.6785E+00  0.2573E+02
 13.619  0.6814E+00  0.2573E+02
 13.620  0.6840E+00  0.2573E+02
 13.621  0.6863E+00  0.2573E+02
 13.622  0.6883E+00  0.2573E+02
 13.623  0.6900E+00  0.2573E+02
 13.624  0.6915E+00  0.2573E+02
 13.625  0.6926E+00  0.2573E+02
 13.626  0.6934E+00  0.2573E+02
 13.627  0.6939E+00  0.2573E+02
 13.628  0.6941E+00  0.2573E+02
 13.629  0.6940E+00  0.2574E+02
 13.630  0.6937E+00  0.2574E+02
 13.631  0.6930E+00  0.2574E+02
 13.632  0.6921E+00  0.2574E+02
 13.633  0.6909E+00  0.2574E+02
 13.634  0.6894E+00  0.2574E+02
 13.635  0.6877E+00  0.2574E+02
 13.636  0.6858E+00  0.2574E+02
 13.637  0.6836E+00  0.2574E+02
 13.638  0.6812E+00  0.2574E+02
 13.639  0.6786E+00  0.2574E+02
 13.640  0.6757E+00  0.2574E+02
 13.641  0.6727E+00  0.2574E+02
 13.642  0.6695E+00  0.2574E+02
 13.643  0.6661E+00  0.2575E+02
 13.644  0.6625E+00  0.2575E+02
 13.645  0.6587E+00  0.2575E+02
 13.646  0.6548E+00  0.2575E+02
 13.647  0.6507E+00  0.2575E+02
 13.648  0.6465E+00  0.2575E+02
 13.649  0.6421E+00  0.2575E+02
 13.650  0.6376E+00  0.2575E+02
 13.651  0.6329E+00  0.2575E+02
 13.652  0.6281E+00  0.2575E+02
 13.653  0.6232E+00  0.2575E+02
 13.654  0.6181E+00  0.2575E+02
 13.655  0.6130E+00  0.2575E+02
 13.656  0.6077E+00  0.2575E+02
 13.657  0.6023E+00  0.2575E+02
 13.658  0.5967E+00  0.2575E+02
 13.659  0.5910E+00  0.2576E+02
 13.660  0.5853E+00  0.2576E+02
 13.661  0.5793E+00  0.2576E+02
 13.662  0.5733E+00  0.2576E+02
 13.663  0.5671E+00  0.2576E+02
 13.664  0.5608E+00  0.2576E+02
 13.665  0.5544E+00  0.2576E+02
 13.666  0.5479E+00  0.2576E+02
 13.667  0.5412E+00  0.2576E+02
 13.668  0.5344E+00  0.2576E+02
 13.669  0.5275E+00  0.2576E+02
 13.670  0.5204E+00  0.2576E+02
 13.671  0.5132E+00  0.2576E+02
 13.672  0.5059E+00  0.2576E+02
 13.673  0.4985E+00  0.2576E+02
 13.674  0.4909E+00  0.2576E+02
 13.675  0.4832E+00  0.2576E+02
 13.676  0.4754E+00  0.2576E+02
 13.677  0.4675E+00  0.2576E+02
 13.678  0.4595E+00  0.2577E+02
 13.679  0.4514E+00  0.2577E+02
 13.680  0.4432E+00  0.2577E+02
 13.681  0.4349E+00  0.2577E+02
 13.682  0.4266E+00  0.2577E+02
 13.683  0.4182E+00  0.2577E+02
 13.684  0.4097E+00  0.2577E+02
 13.685  0.4013E+00  0.2577E+02
 13.686  0.3927E+00  0.2577E+02
 13.687  0.3842E+00  0.2577E+02
 13.688  0.3757E+00  0.2577E+02
 13.689  0.3673E+00  0.2577E+02
 13.690  0.3588E+00  0.2577E+02
 13.691  0.3505E+00  0.2577E+02
 13.692  0.3422E+00  0.2577E+02
 13.693  0.3340E+00  0.2577E+02
 13.694  0.3259E+00  0.2577E+02
 13.695  0.3180E+00  0.2577E+02
 13.696  0.3103E+00  0.2577E+02
 13.697  0.3028E+00  0.2577E+02
 13.698  0.2955E+00  0.2577E+02
 13.699  0.2884E+00  0.2577E+02
 13.700  0.2816E+00  0.2577E+02
 13.701  0.2751E+00  0.2577E+02
 13.702  0.2689E+00  0.2577E+02
 13.703  0.2631E+00  0.2577E+02
 13.704  0.2577E+00  0.2577E+02
 13.705  0.2526E+00  0.2577E+02
 13.706  0.2481E+00  0.2577E+02
 13.707  0.2439E+00  0.2578E+02
 13.708  0.2403E+00  0.2578E+02
 13.709  0.2372E+00  0.2578E+02
 13.710  0.2346E+00  0.2578E+02
 13.711  0.2327E+00  0.2578E+02
 13.712  0.2313E+00  0.2578E+02
 13.713  0.2306E+00  0.2578E+02
 13.714  0.2305E+00  0.2578E+02
 13.715  0.2311E+00  0.2578E+02
 13.716  0.2324E+00  0.2578E+02
 13.717  0.2345E+00  0.2578E+02
 13.718  0.2374E+00  0.2578E+02
 13.719  0.2410E+00  0.2578E+02
 13.720  0.2455E+00  0.2578E+02
 13.721  0.2508E+00  0.2578E+02
 13.722  0.2570E+00  0.2578E+02
 13.723  0.2641E+00  0.2578E+02
 13.724  0.2721E+00  0.2578E+02
 13.725  0.2810E+00  0.2578E+02
 13.726  0.2908E+00  0.2578E+02
 13.727  0.3016E+00  0.2578E+02
 13.728  0.3134E+00  0.2578E+02
 13.729  0.3262E+00  0.2578E+02
 13.730  0.3400E+00  0.2578E+02
 13.731  0.3547E+00  0.2578E+02
 13.732  0.3705E+00  0.2578E+02
 13.733  0.3873E+00  0.2578E+02
 13.734  0.4051E+00  0.2578E+02
 13.735  0.4240E+00  0.2578E+02
 13.736  0.4438E+00  0.2578E+02
 13.737  0.4647E+00  0.2578E+02
 13.738  0.4865E+00  0.2578E+02
 13.739  0.5094E+00  0.2578E+02
 13.740  0.5332E+00  0.2579E+02
 13.741  0.5580E+00  0.2579E+02
 13.742  0.5837E+00  0.2579E+02
 13.743  0.6103E+00  0.2579E+02
 13.744  0.6378E+00  0.2579E+02
 13.745  0.6662E+00  0.2579E+02
 13.746  0.6954E+00  0.2579E+02
 13.747  0.7254E+00  0.2579E+02
 13.748  0.7561E+00  0.2579E+02
 13.749  0.7876E+00  0.2579E+02
 13.750  0.8197E+00  0.2579E+02
 13.751  0.8525E+00  0.2579E+02
 13.752  0.8858E+00  0.2579E+02
 13.753  0.9196E+00  0.2579E+02
 13.754  0.9539E+00  0.2580E+02
 13.755  0.9886E+00  0.2580E+02
 13.756  0.1024E+01  0.2580E+02
 13.757  0.1059E+01  0.2580E+02
 13.758  0.1095E+01  0.2580E+02
 13.759  0.1130E+01  0.2580E+02
 13.760  0.1166E+01  0.2580E+02
 13.761  0.1202E+01  0.2580E+02
 13.762  0.1238E+01  0.2580E+02
 13.763  0.1273E+01  0.2581E+02
 13.764  0.1309E+01  0.2581E+02
 13.765  0.1344E+01  0.2581E+02
 13.766  0.1379E+01  0.2581E+02
 13.767  0.1414E+01  0.2581E+02
 13.768  0.1448E+01  0.2581E+02
 13.769  0.1481E+01  0.2581E+02
 13.770  0.1514E+01  0.2582E+02
 13.771  0.1547E+01  0.2582E+02
 13.772  0.1578E+01  0.2582E+02
 13.773  0.1609E+01  0.2582E+02
 13.774  0.1639E+01  0.2582E+02
 13.775  0.1669E+01  0.2582E+02
 13.776  0.1697E+01  0.2583E+02
 13.777  0.1724E+01  0.2583E+02
 13.778  0.1751E+01  0.2583E+02
 13.779  0.1776E+01  0.2583E+02
 13.780  0.1800E+01  0.2583E+02
 13.781  0.1823E+01  0.2583E+02
 13.782  0.1845E+01  0.2584E+02
 13.783  0.1866E+01  0.2584E+02
 13.784  0.1886E+01  0.2584E+02
 13.785  0.1904E+01  0.2584E+02
 13.786  0.1921E+01  0.2584E+02
 13.787  0.1937E+01  0.2585E+02
 13.788  0.1952E+01  0.2585E+02
 13.789  0.1965E+01  0.2585E+02
 13.790  0.1977E+01  0.2585E+02
 13.791  0.1988E+01  0.2585E+02
 13.792  0.1998E+01  0.2586E+02
 13.793  0.2006E+01  0.2586E+02
 13.794  0.2014E+01  0.2586E+02
 13.795  0.2020E+01  0.2586E+02
 13.796  0.2025E+01  0.2586E+02
 13.797  0.2029E+01  0.2587E+02
 13.798  0.2031E+01  0.2587E+02
 13.799  0.2033E+01  0.2587E+02
 13.800  0.2034E+01  0.2587E+02
 13.801  0.2033E+01  0.2587E+02
 13.802  0.2032E+01  0.2588E+02
 13.803  0.2030E+01  0.2588E+02
 13.804  0.2026E+01  0.2588E+02
 13.805  0.2022E+01  0.2588E+02
 13.806  0.2018E+01  0.2588E+02
 13.807  0.2012E+01  0.2589E+02
 13.808  0.2005E+01  0.2589E+02
 13.809  0.1998E+01  0.2589E+02
 13.810  0.1991E+01  0.2589E+02
 13.811  0.1982E+01  0.2589E+02
 13.812  0.1973E+01  0.2590E+02
 13.813  0.1963E+01  0.2590E+02
 13.814  0.1953E+01  0.2590E+02
 13.815  0.1943E+01  0.2590E+02
 13.816  0.1932E+01  0.2590E+02
 13.817  0.1920E+01  0.2591E+02
 13.818  0.1908E+01  0.2591E+02
 13.819  0.1896E+01  0.2591E+02
 13.820  0.1883E+01  0.2591E+02
 13.821  0.1870E+01  0.2591E+02
 13.822  0.1857E+01  0.2592E+02
 13.823  0.1843E+01  0.2592E+02
 13.824  0.1829E+01  0.2592E+02
 13.825  0.1815E+01  0.2592E+02
 13.826  0.1801E+01  0.2592E+02
 13.827  0.1786E+01  0.2592E+02
 13.828  0.1771E+01  0.2593E+02
 13.829  0.1756E+01  0.2593E+02
 13.830  0.1741E+01  0.2593E+02
 13.831  0.1726E+01  0.2593E+02
 13.832  0.1710E+01  0.2593E+02
 13.833  0.1694E+01  0.2593E+02
 13.834  0.1678E+01  0.2594E+02
 13.835  0.1662E+01  0.2594E+02
 13.836  0.1646E+01  0.2594E+02
 13.837  0.1630E+01  0.2594E+02
 13.838  0.1613E+01  0.2594E+02
 13.839  0.1597E+01  0.2594E+02
 13.840  0.1580E+01  0.2595E+02
 13.841  0.1563E+01  0.2595E+02
 13.842  0.1546E+01  0.2595E+02
 13.843  0.1529E+01  0.2595E+02
 13.844  0.1512E+01  0.2595E+02
 13.845  0.1495E+01  0.2595E+02
 13.846  0.1477E+01  0.2596E+02
 13.847  0.1460E+01  0.2596E+02
 13.848  0.1442E+01  0.2596E+02
 13.849  0.1425E+01  0.2596E+02
 13.850  0.1407E+01  0.2596E+02
 13.851  0.1390E+01  0.2596E+02
 13.852  0.1372E+01  0.2596E+02
 13.853  0.1355E+01  0.2597E+02
 13.854  0.1337E+01  0.2597E+02
 13.855  0.1320E+01  0.2597E+02
 13.856  0.1303E+01  0.2597E+02
 13.857  0.1286E+01  0.2597E+02
 13.858  0.1268E+01  0.2597E+02
 13.859  0.1252E+01  0.2597E+02
 13.860  0.1235E+01  0.2597E+02
 13.861  0.1219E+01  0.2598E+02
 13.862  0.1202E+01  0.2598E+02
 13.863  0.1186E+01  0.2598E+02
 13.864  0.1171E+01  0.2598E+02
 13.865  0.1156E+01  0.2598E+02
 13.866  0.1141E+01  0.2598E+02
 13.867  0.1126E+01  0.2598E+02
 13.868  0.1112E+01  0.2598E+02
 13.869  0.1099E+01  0.2598E+02
 13.870  0.1086E+01  0.2599E+02
 13.871  0.1073E+01  0.2599E+02
 13.872  0.1061E+01  0.2599E+02
 13.873  0.1050E+01  0.2599E+02
 13.874  0.1039E+01  0.2599E+02
 13.875  0.1029E+01  0.2599E+02
 13.876  0.1019E+01  0.2599E+02
 13.877  0.1010E+01  0.2599E+02
 13.878  0.1002E+01  0.2599E+02
 13.879  0.9945E+00  0.2599E+02
 13.880  0.9877E+00  0.2600E+02
 13.881  0.9815E+00  0.2600E+02
 13.882  0.9761E+00  0.2600E+02
 13.883  0.9714E+00  0.2600E+02
 13.884  0.9674E+00  0.2600E+02
 13.885  0.9642E+00  0.2600E+02
 13.886  0.9616E+00  0.2600E+02
 13.887  0.9598E+00  0.2600E+02
 13.888  0.9587E+00  0.2600E+02
 13.889  0.9582E+00  0.2600E+02
 13.890  0.9585E+00  0.2601E+02
 13.891  0.9594E+00  0.2601E+02
 13.892  0.9609E+00  0.2601E+02
 13.893  0.9631E+00  0.2601E+02
 13.894  0.9659E+00  0.2601E+02
 13.895  0.9692E+00  0.2601E+02
 13.896  0.9731E+00  0.2601E+02
 13.897  0.9776E+00  0.2601E+02
 13.898  0.9825E+00  0.2601E+02
 13.899  0.9879E+00  0.2601E+02
 13.900  0.9937E+00  0.2602E+02
 13.901  0.1000E+01  0.2602E+02
 13.902  0.1007E+01  0.2602E+02
 13.903  0.1014E+01  0.2602E+02
 13.904  0.1021E+01  0.2602E+02
 13.905  0.1028E+01  0.2602E+02
 13.906  0.1036E+01  0.2602E+02
 13.907  0.1044E+01  0.2602E+02
 13.908  0.1052E+01  0.2602E+02
 13.909  0.1061E+01  0.2602E+02
 13.910  0.1069E+01  0.2603E+02
 13.911  0.1078E+01  0.2603E+02
 13.912  0.1087E+01  0.2603E+02
 13.913  0.1095E+01  0.2603E+02
 13.914  0.1104E+01  0.2603E+02
 13.915  0.1113E+01  0.2603E+02
 13.916  0.1121E+01  0.2603E+02
 13.917  0.1130E+01  0.2603E+02
 13.918  0.1139E+01  0.2603E+02
 13.919  0.1147E+01  0.2604E+02
 13.920  0.1155E+01  0.2604E+02
 13.921  0.1164E+01  0.2604E+02
 13.922  0.1172E+01  0.2604E+02
 13.923  0.1180E+01  0.2604E+02
 13.924  0.1188E+01  0.2604E+02
 13.925  0.1195E+01  0.2604E+02
 13.926  0.1203E+01  0.2604E+02
 13.927  0.1210E+01  0.2605E+02
 13.928  0.1217E+01  0.2605E+02
 13.929  0.1224E+01  0.2605E+02
 13.930  0.1231E+01  0.2605E+02
 13.931  0.1237E+01  0.2605E+02
 13.932  0.1244E+01  0.2605E+02
 13.933  0.1250E+01  0.2605E+02
 13.934  0.1256E+01  0.2605E+02
 13.935  0.1262E+01  0.2605E+02
 13.936  0.1267E+01  0.2606E+02
 13.937  0.1273E+01  0.2606E+02
 13.938  0.1278E+01  0.2606E+02
 13.939  0.1283E+01  0.2606E+02
 13.940  0.1288E+01  0.2606E+02
 13.941  0.1293E+01  0.2606E+02
 13.942  0.1298E+01  0.2606E+02
 13.943  0.1303E+01  0.2607E+02
 13.944  0.1307E+01  0.2607E+02
 13.945  0.1312E+01  0.2607E+02
 13.946  0.1316E+01  0.2607E+02
 13.947  0.1321E+01  0.2607E+02
 13.948  0.1325E+01  0.2607E+02
 13.949  0.1329E+01  0.2607E+02
 13.950  0.1333E+01  0.2607E+02
 13.951  0.1337E+01  0.2608E+02
 13.952  0.1341E+01  0.2608E+02
 13.953  0.1345E+01  0.2608E+02
 13.954  0.1348E+01  0.2608E+02
 13.955  0.1352E+01  0.2608E+02
 13.956  0.1356E+01  0.2608E+02
 13.957  0.1360E+01  0.2608E+02
 13.958  0.1363E+01  0.2609E+02
 13.959  0.1367E+01  0.2609E+02
 13.960  0.1370E+01  0.2609E+02
 13.961  0.1374E+01  0.2609E+02
 13.962  0.1377E+01  0.2609E+02
 13.963  0.1380E+01  0.2609E+02
 13.964  0.1383E+01  0.2609E+02
 13.965  0.1386E+01  0.2609E+02
 13.966  0.1389E+01  0.2610E+02
 13.967  0.1392E+01  0.2610E+02
 13.968  0.1395E+01  0.2610E+02
 13.969  0.1398E+01  0.2610E+02
 13.970  0.1400E+01  0.2610E+02
 13.971  0.1402E+01  0.2610E+02
 13.972  0.1404E+01  0.2610E+02
 13.973  0.1406E+01  0.2611E+02
 13.974  0.1408E+01  0.2611E+02
 13.975  0.1410E+01  0.2611E+02
 13.976  0.1411E+01  0.2611E+02
 13.977  0.1412E+01  0.2611E+02
 13.978  0.1412E+01  0.2611E+02
 13.979  0.1413E+01  0.2611E+02
 13.980  0.1413E+01  0.2612E+02
 13.981  0.1413E+01  0.2612E+02
 13.982  0.1412E+01  0.2612E+02
 13.983  0.1411E+01  0.2612E+02
 13.984  0.1410E+01  0.2612E+02
 13.985  0.1408E+01  0.2612E+02
 13.986  0.1406E+01  0.2612E+02
 13.987  0.1404E+01  0.2613E+02
 13.988  0.1401E+01  0.2613E+02
 13.989  0.1397E+01  0.2613E+02
 13.990  0.1393E+01  0.2613E+02
 13.991  0.1389E+01  0.2613E+02
 13.992  0.1384E+01  0.2613E+02
 13.993  0.1379E+01  0.2613E+02
 13.994  0.1374E+01  0.2614E+02
 13.995  0.1367E+01  0.2614E+02
 13.996  0.1361E+01  0.2614E+02
 13.997  0.1354E+01  0.2614E+02
 13.998  0.1346E+01  0.2614E+02
 13.999  0.1338E+01  0.2614E+02
 14.000  0.1330E+01  0.2614E+02
 14.001  0.1321E+01  0.2614E+02
 14.002  0.1312E+01  0.2615E+02
 14.003  0.1303E+01  0.2615E+02
 14.004  0.1293E+01  0.2615E+02
 14.005  0.1282E+01  0.2615E+02
 14.006  0.1272E+01  0.2615E+02
 14.007  0.1261E+01  0.2615E+02
 14.008  0.1249E+01  0.2615E+02
 14.009  0.1238E+01  0.2616E+02
 14.010  0.1226E+01  0.2616E+02
 14.011  0.1214E+01  0.2616E+02
 14.012  0.1202E+01  0.2616E+02
 14.013  0.1189E+01  0.2616E+02
 14.014  0.1177E+01  0.2616E+02
 14.015  0.1164E+01  0.2616E+02
 14.016  0.1151E+01  0.2616E+02
 14.017  0.1138E+01  0.2616E+02
 14.018  0.1126E+01  0.2617E+02
 14.019  0.1113E+01  0.2617E+02
 14.020  0.1100E+01  0.2617E+02
