#  E (eV)   dos(E)     Int dos(E)
 -9.354  0.7951E+00  0.5052E+01
 -9.344  0.6810E+00  0.5059E+01
 -9.334  0.6361E+00  0.5065E+01
 -9.324  0.6551E+00  0.5072E+01
 -9.314  0.7281E+00  0.5079E+01
 -9.304  0.8398E+00  0.5088E+01
 -9.294  0.9714E+00  0.5097E+01
 -9.284  0.1104E+01  0.5108E+01
 -9.274  0.1224E+01  0.5121E+01
 -9.264  0.1316E+01  0.5134E+01
 -9.254  0.1368E+01  0.5147E+01
 -9.244  0.1368E+01  0.5161E+01
 -9.234  0.1313E+01  0.5174E+01
 -9.224  0.1210E+01  0.5186E+01
 -9.214  0.1076E+01  0.5197E+01
 -9.204  0.9345E+00  0.5206E+01
 -9.194  0.8020E+00  0.5214E+01
 -9.184  0.6873E+00  0.5221E+01
 -9.174  0.5884E+00  0.5227E+01
 -9.164  0.4974E+00  0.5232E+01
 -9.154  0.4084E+00  0.5236E+01
 -9.144  0.3230E+00  0.5240E+01
 -9.134  0.2509E+00  0.5242E+01
 -9.124  0.2050E+00  0.5244E+01
 -9.114  0.1941E+00  0.5246E+01
 -9.104  0.2169E+00  0.5248E+01
 -9.094  0.2610E+00  0.5251E+01
 -9.084  0.3080E+00  0.5254E+01
 -9.074  0.3426E+00  0.5257E+01
 -9.064  0.3606E+00  0.5261E+01
 -9.054  0.3716E+00  0.5265E+01
 -9.044  0.3930E+00  0.5269E+01
 -9.034  0.4397E+00  0.5273E+01
 -9.024  0.5154E+00  0.5278E+01
 -9.014  0.6097E+00  0.5284E+01
 -9.004  0.7016E+00  0.5291E+01
 -8.994  0.7659E+00  0.5299E+01
 -8.984  0.7806E+00  0.5307E+01
 -8.974  0.7346E+00  0.5314E+01
 -8.964  0.6334E+00  0.5320E+01
 -8.954  0.4991E+00  0.5325E+01
 -8.944  0.3640E+00  0.5329E+01
 -8.934  0.2602E+00  0.5332E+01
 -8.924  0.2129E+00  0.5334E+01
 -8.914  0.2370E+00  0.5336E+01
 -8.904  0.3355E+00  0.5339E+01
 -8.894  0.4975E+00  0.5344E+01
 -8.884  0.6948E+00  0.5351E+01
 -8.874  0.8845E+00  0.5360E+01
 -8.864  0.1021E+01  0.5370E+01
 -8.854  0.1070E+01  0.5381E+01
 -8.844  0.1026E+01  0.5391E+01
 -8.834  0.9062E+00  0.5400E+01
 -8.824  0.7475E+00  0.5408E+01
 -8.814  0.5910E+00  0.5414E+01
 -8.804  0.4743E+00  0.5419E+01
 -8.794  0.4255E+00  0.5423E+01
 -8.784  0.4572E+00  0.5427E+01
 -8.774  0.5603E+00  0.5433E+01
 -8.764  0.7017E+00  0.5440E+01
 -8.754  0.8310E+00  0.5448E+01
 -8.744  0.8979E+00  0.5457E+01
 -8.734  0.8732E+00  0.5466E+01
 -8.724  0.7606E+00  0.5474E+01
 -8.714  0.5923E+00  0.5480E+01
 -8.704  0.4122E+00  0.5484E+01
 -8.694  0.2569E+00  0.5486E+01
 -8.684  0.1447E+00  0.5488E+01
 -8.674  0.7764E-01  0.5489E+01
 -8.664  0.4877E-01  0.5489E+01
 -8.654  0.5033E-01  0.5489E+01
 -8.644  0.7709E-01  0.5490E+01
 -8.634  0.1248E+00  0.5492E+01
 -8.624  0.1862E+00  0.5493E+01
 -8.614  0.2488E+00  0.5496E+01
 -8.604  0.2966E+00  0.5499E+01
 -8.594  0.3179E+00  0.5502E+01
 -8.584  0.3123E+00  0.5505E+01
 -8.574  0.2940E+00  0.5508E+01
 -8.564  0.2863E+00  0.5511E+01
 -8.554  0.3105E+00  0.5514E+01
 -8.544  0.3751E+00  0.5518E+01
 -8.534  0.4704E+00  0.5522E+01
 -8.524  0.5739E+00  0.5528E+01
 -8.514  0.6628E+00  0.5535E+01
 -8.504  0.7280E+00  0.5542E+01
 -8.494  0.7790E+00  0.5550E+01
 -8.484  0.8357E+00  0.5558E+01
 -8.474  0.9102E+00  0.5567E+01
 -8.464  0.9943E+00  0.5577E+01
 -8.454  0.1060E+01  0.5588E+01
 -8.444  0.1077E+01  0.5599E+01
 -8.434  0.1029E+01  0.5609E+01
 -8.424  0.9217E+00  0.5618E+01
 -8.414  0.7754E+00  0.5626E+01
 -8.404  0.6146E+00  0.5632E+01
 -8.394  0.4591E+00  0.5637E+01
 -8.384  0.3221E+00  0.5640E+01
 -8.374  0.2126E+00  0.5642E+01
 -8.364  0.1361E+00  0.5643E+01
 -8.354  0.9528E-01  0.5644E+01
 -8.344  0.8995E-01  0.5645E+01
 -8.334  0.1172E+00  0.5646E+01
 -8.324  0.1707E+00  0.5648E+01
 -8.314  0.2396E+00  0.5651E+01
 -8.304  0.3099E+00  0.5654E+01
 -8.294  0.3688E+00  0.5657E+01
 -8.284  0.4089E+00  0.5661E+01
 -8.274  0.4300E+00  0.5666E+01
 -8.264  0.4356E+00  0.5670E+01
 -8.254  0.4285E+00  0.5674E+01
 -8.244  0.4099E+00  0.5678E+01
 -8.234  0.3837E+00  0.5682E+01
 -8.224  0.3600E+00  0.5686E+01
 -8.214  0.3541E+00  0.5689E+01
 -8.204  0.3788E+00  0.5693E+01
 -8.194  0.4370E+00  0.5698E+01
 -8.184  0.5189E+00  0.5703E+01
 -8.174  0.6064E+00  0.5709E+01
 -8.164  0.6792E+00  0.5716E+01
 -8.154  0.7203E+00  0.5723E+01
 -8.144  0.7189E+00  0.5730E+01
 -8.134  0.6720E+00  0.5737E+01
 -8.124  0.5862E+00  0.5743E+01
 -8.114  0.4777E+00  0.5747E+01
 -8.104  0.3700E+00  0.5751E+01
 -8.094  0.2867E+00  0.5754E+01
 -8.084  0.2446E+00  0.5756E+01
 -8.074  0.2476E+00  0.5759E+01
 -8.064  0.2874E+00  0.5762E+01
 -8.054  0.3475E+00  0.5765E+01
 -8.044  0.4122E+00  0.5769E+01
 -8.034  0.4734E+00  0.5774E+01
 -8.024  0.5320E+00  0.5779E+01
 -8.014  0.5932E+00  0.5785E+01
 -8.004  0.6587E+00  0.5792E+01
 -7.994  0.7219E+00  0.5799E+01
 -7.984  0.7681E+00  0.5807E+01
 -7.974  0.7801E+00  0.5815E+01
 -7.964  0.7456E+00  0.5822E+01
 -7.954  0.6631E+00  0.5829E+01
 -7.944  0.5443E+00  0.5834E+01
 -7.934  0.4110E+00  0.5838E+01
 -7.924  0.2882E+00  0.5841E+01
 -7.914  0.1970E+00  0.5843E+01
 -7.904  0.1508E+00  0.5845E+01
 -7.894  0.1541E+00  0.5846E+01
 -7.884  0.2041E+00  0.5848E+01
 -7.874  0.2903E+00  0.5851E+01
 -7.864  0.3948E+00  0.5855E+01
 -7.854  0.4944E+00  0.5860E+01
 -7.844  0.5667E+00  0.5866E+01
 -7.834  0.5982E+00  0.5872E+01
 -7.824  0.5894E+00  0.5878E+01
 -7.814  0.5538E+00  0.5883E+01
 -7.804  0.5090E+00  0.5888E+01
 -7.794  0.4671E+00  0.5893E+01
 -7.784  0.4288E+00  0.5897E+01
 -7.774  0.3876E+00  0.5901E+01
 -7.764  0.3386E+00  0.5904E+01
 -7.754  0.2867E+00  0.5907E+01
 -7.744  0.2461E+00  0.5910E+01
 -7.734  0.2343E+00  0.5912E+01
 -7.724  0.2625E+00  0.5915E+01
 -7.714  0.3287E+00  0.5918E+01
 -7.704  0.4170E+00  0.5922E+01
 -7.694  0.5029E+00  0.5927E+01
 -7.684  0.5622E+00  0.5933E+01
 -7.674  0.5814E+00  0.5939E+01
 -7.664  0.5639E+00  0.5944E+01
 -7.654  0.5294E+00  0.5950E+01
 -7.644  0.5047E+00  0.5955E+01
 -7.634  0.5100E+00  0.5960E+01
 -7.624  0.5478E+00  0.5965E+01
 -7.614  0.6007E+00  0.5971E+01
 -7.604  0.6412E+00  0.5978E+01
 -7.594  0.6481E+00  0.5984E+01
 -7.584  0.6182E+00  0.5990E+01
 -7.574  0.5662E+00  0.5996E+01
 -7.564  0.5132E+00  0.6001E+01
 -7.554  0.4737E+00  0.6006E+01
 -7.544  0.4500E+00  0.6010E+01
 -7.534  0.4366E+00  0.6015E+01
 -7.524  0.4277E+00  0.6019E+01
 -7.514  0.4204E+00  0.6023E+01
 -7.504  0.4124E+00  0.6027E+01
 -7.494  0.3989E+00  0.6031E+01
 -7.484  0.3751E+00  0.6035E+01
 -7.474  0.3420E+00  0.6038E+01
 -7.464  0.3117E+00  0.6042E+01
 -7.454  0.3035E+00  0.6045E+01
 -7.444  0.3344E+00  0.6048E+01
 -7.434  0.4062E+00  0.6052E+01
 -7.424  0.5004E+00  0.6057E+01
 -7.414  0.5828E+00  0.6063E+01
 -7.404  0.6195E+00  0.6069E+01
 -7.394  0.5938E+00  0.6075E+01
 -7.384  0.5150E+00  0.6080E+01
 -7.374  0.4137E+00  0.6084E+01
 -7.364  0.3258E+00  0.6087E+01
 -7.354  0.2763E+00  0.6090E+01
 -7.344  0.2697E+00  0.6093E+01
 -7.334  0.2922E+00  0.6096E+01
 -7.324  0.3219E+00  0.6099E+01
 -7.314  0.3422E+00  0.6103E+01
 -7.304  0.3518E+00  0.6106E+01
 -7.294  0.3661E+00  0.6110E+01
 -7.284  0.4079E+00  0.6114E+01
 -7.274  0.4920E+00  0.6119E+01
 -7.264  0.6126E+00  0.6125E+01
 -7.254  0.7412E+00  0.6132E+01
 -7.244  0.8369E+00  0.6141E+01
 -7.234  0.8649E+00  0.6149E+01
 -7.224  0.8120E+00  0.6157E+01
 -7.214  0.6922E+00  0.6164E+01
 -7.204  0.5396E+00  0.6170E+01
 -7.194  0.3947E+00  0.6174E+01
 -7.184  0.2902E+00  0.6177E+01
 -7.174  0.2443E+00  0.6179E+01
 -7.164  0.2581E+00  0.6182E+01
 -7.154  0.3190E+00  0.6185E+01
 -7.144  0.4039E+00  0.6189E+01
 -7.134  0.4859E+00  0.6194E+01
 -7.124  0.5408E+00  0.6199E+01
 -7.114  0.5541E+00  0.6205E+01
 -7.104  0.5255E+00  0.6210E+01
 -7.094  0.4693E+00  0.6215E+01
 -7.084  0.4088E+00  0.6219E+01
 -7.074  0.3676E+00  0.6222E+01
 -7.064  0.3605E+00  0.6226E+01
 -7.054  0.3885E+00  0.6230E+01
 -7.044  0.4423E+00  0.6234E+01
 -7.034  0.5083E+00  0.6239E+01
 -7.024  0.5750E+00  0.6245E+01
 -7.014  0.6325E+00  0.6251E+01
 -7.004  0.6703E+00  0.6258E+01
 -6.994  0.6764E+00  0.6265E+01
 -6.984  0.6418E+00  0.6271E+01
 -6.974  0.5686E+00  0.6277E+01
 -6.964  0.4728E+00  0.6282E+01
 -6.954  0.3803E+00  0.6285E+01
 -6.944  0.3161E+00  0.6289E+01
 -6.934  0.2942E+00  0.6292E+01
 -6.924  0.3124E+00  0.6295E+01
 -6.914  0.3557E+00  0.6298E+01
 -6.904  0.4049E+00  0.6302E+01
 -6.894  0.4450E+00  0.6307E+01
 -6.884  0.4688E+00  0.6311E+01
 -6.874  0.4759E+00  0.6316E+01
 -6.864  0.4693E+00  0.6321E+01
 -6.854  0.4543E+00  0.6325E+01
 -6.844  0.4388E+00  0.6330E+01
 -6.834  0.4318E+00  0.6334E+01
 -6.824  0.4398E+00  0.6339E+01
 -6.814  0.4638E+00  0.6343E+01
 -6.804  0.5002E+00  0.6348E+01
 -6.794  0.5449E+00  0.6354E+01
 -6.784  0.5960E+00  0.6360E+01
 -6.774  0.6529E+00  0.6366E+01
 -6.764  0.7129E+00  0.6373E+01
 -6.754  0.7698E+00  0.6381E+01
 -6.744  0.8147E+00  0.6389E+01
 -6.734  0.8391E+00  0.6397E+01
 -6.724  0.8367E+00  0.6406E+01
 -6.714  0.8043E+00  0.6414E+01
 -6.704  0.7418E+00  0.6421E+01
 -6.694  0.6526E+00  0.6428E+01
 -6.684  0.5452E+00  0.6433E+01
 -6.674  0.4335E+00  0.6438E+01
 -6.664  0.3357E+00  0.6441E+01
 -6.654  0.2687E+00  0.6444E+01
 -6.644  0.2419E+00  0.6446E+01
 -6.634  0.2519E+00  0.6449E+01
 -6.624  0.2832E+00  0.6451E+01
 -6.614  0.3150E+00  0.6455E+01
 -6.604  0.3317E+00  0.6458E+01
 -6.594  0.3325E+00  0.6461E+01
 -6.584  0.3336E+00  0.6465E+01
 -6.574  0.3600E+00  0.6468E+01
 -6.564  0.4321E+00  0.6472E+01
 -6.554  0.5523E+00  0.6478E+01
 -6.544  0.7002E+00  0.6485E+01
 -6.534  0.8397E+00  0.6493E+01
 -6.524  0.9350E+00  0.6503E+01
 -6.514  0.9650E+00  0.6512E+01
 -6.504  0.9288E+00  0.6522E+01
 -6.494  0.8413E+00  0.6530E+01
 -6.484  0.7224E+00  0.6537E+01
 -6.474  0.5910E+00  0.6543E+01
 -6.464  0.4640E+00  0.6548E+01
 -6.454  0.3590E+00  0.6551E+01
 -6.444  0.2955E+00  0.6554E+01
 -6.434  0.2919E+00  0.6557E+01
 -6.424  0.3585E+00  0.6561E+01
 -6.414  0.4911E+00  0.6566E+01
 -6.404  0.6674E+00  0.6573E+01
 -6.394  0.8500E+00  0.6581E+01
 -6.384  0.9960E+00  0.6591E+01
 -6.374  0.1070E+01  0.6602E+01
 -6.364  0.1056E+01  0.6612E+01
 -6.354  0.9618E+00  0.6622E+01
 -6.344  0.8166E+00  0.6630E+01
 -6.334  0.6627E+00  0.6637E+01
 -6.324  0.5413E+00  0.6642E+01
 -6.314  0.4796E+00  0.6647E+01
 -6.304  0.4822E+00  0.6652E+01
 -6.294  0.5313E+00  0.6657E+01
 -6.284  0.5970E+00  0.6663E+01
 -6.274  0.6529E+00  0.6669E+01
 -6.264  0.6880E+00  0.6676E+01
 -6.254  0.7105E+00  0.6683E+01
 -6.244  0.7380E+00  0.6691E+01
 -6.234  0.7838E+00  0.6699E+01
 -6.224  0.8469E+00  0.6707E+01
 -6.214  0.9145E+00  0.6716E+01
 -6.204  0.9715E+00  0.6726E+01
 -6.194  0.1009E+01  0.6736E+01
 -6.184  0.1028E+01  0.6746E+01
 -6.174  0.1028E+01  0.6757E+01
 -6.164  0.1012E+01  0.6767E+01
 -6.154  0.9830E+00  0.6777E+01
 -6.144  0.9472E+00  0.6786E+01
 -6.134  0.9183E+00  0.6795E+01
 -6.124  0.9131E+00  0.6804E+01
 -6.114  0.9467E+00  0.6814E+01
 -6.104  0.1031E+01  0.6824E+01
 -6.094  0.1172E+01  0.6836E+01
 -6.084  0.1374E+01  0.6850E+01
 -6.074  0.1628E+01  0.6866E+01
 -6.064  0.1907E+01  0.6885E+01
 -6.054  0.2163E+01  0.6907E+01
 -6.044  0.2338E+01  0.6930E+01
 -6.034  0.2376E+01  0.6954E+01
 -6.024  0.2253E+01  0.6976E+01
 -6.014  0.1986E+01  0.6996E+01
 -6.004  0.1631E+01  0.7012E+01
 -5.994  0.1260E+01  0.7025E+01
 -5.984  0.9343E+00  0.7034E+01
 -5.974  0.6921E+00  0.7041E+01
 -5.964  0.5370E+00  0.7047E+01
 -5.954  0.4480E+00  0.7051E+01
 -5.944  0.3925E+00  0.7055E+01
 -5.934  0.3421E+00  0.7059E+01
 -5.924  0.2820E+00  0.7061E+01
 -5.914  0.2131E+00  0.7063E+01
 -5.904  0.1451E+00  0.7065E+01
 -5.894  0.8836E-01  0.7066E+01
 -5.884  0.4789E-01  0.7066E+01
 -5.874  0.2307E-01  0.7067E+01
 -5.864  0.9863E-02  0.7067E+01
 -5.854  0.3742E-02  0.7067E+01
 -5.844  0.1260E-02  0.7067E+01
 -5.834  0.3786E-03  0.7067E+01
 -5.824  0.1132E-03  0.7067E+01
 -5.814  0.8436E-04  0.7067E+01
 -5.804  0.2450E-03  0.7067E+01
 -5.794  0.8396E-03  0.7067E+01
 -5.784  0.2598E-02  0.7067E+01
 -5.774  0.7135E-02  0.7067E+01
 -5.764  0.1738E-01  0.7067E+01
 -5.754  0.3756E-01  0.7067E+01
 -5.744  0.7196E-01  0.7068E+01
 -5.734  0.1223E+00  0.7069E+01
 -5.724  0.1843E+00  0.7071E+01
 -5.714  0.2465E+00  0.7074E+01
 -5.704  0.2925E+00  0.7077E+01
 -5.694  0.3086E+00  0.7080E+01
 -5.684  0.2909E+00  0.7082E+01
 -5.674  0.2485E+00  0.7085E+01
 -5.664  0.2004E+00  0.7087E+01
 -5.654  0.1672E+00  0.7089E+01
 -5.644  0.1625E+00  0.7090E+01
 -5.634  0.1884E+00  0.7092E+01
 -5.624  0.2341E+00  0.7095E+01
 -5.614  0.2804E+00  0.7097E+01
 -5.604  0.3071E+00  0.7100E+01
 -5.594  0.3018E+00  0.7103E+01
 -5.584  0.2655E+00  0.7106E+01
 -5.574  0.2116E+00  0.7108E+01
 -5.564  0.1598E+00  0.7110E+01
 -5.554  0.1277E+00  0.7111E+01
 -5.544  0.1260E+00  0.7112E+01
 -5.534  0.1550E+00  0.7114E+01
 -5.524  0.2055E+00  0.7116E+01
 -5.514  0.2600E+00  0.7119E+01
 -5.504  0.2986E+00  0.7121E+01
 -5.494  0.3062E+00  0.7125E+01
 -5.484  0.2792E+00  0.7127E+01
 -5.474  0.2260E+00  0.7130E+01
 -5.464  0.1629E+00  0.7131E+01
 -5.454  0.1058E+00  0.7132E+01
 -5.444  0.6580E-01  0.7133E+01
 -5.434  0.4773E-01  0.7133E+01
 -5.424  0.5341E-01  0.7134E+01
 -5.414  0.8394E-01  0.7135E+01
 -5.404  0.1404E+00  0.7136E+01
 -5.394  0.2229E+00  0.7138E+01
 -5.384  0.3311E+00  0.7142E+01
 -5.374  0.4664E+00  0.7146E+01
 -5.364  0.6338E+00  0.7153E+01
 -5.354  0.8383E+00  0.7161E+01
 -5.344  0.1075E+01  0.7172E+01
 -5.334  0.1319E+01  0.7185E+01
 -5.324  0.1526E+01  0.7200E+01
 -5.314  0.1649E+01  0.7217E+01
 -5.304  0.1663E+01  0.7233E+01
 -5.294  0.1575E+01  0.7249E+01
 -5.284  0.1422E+01  0.7263E+01
 -5.274  0.1251E+01  0.7276E+01
 -5.264  0.1101E+01  0.7287E+01
 -5.254  0.9949E+00  0.7297E+01
 -5.244  0.9376E+00  0.7306E+01
 -5.234  0.9216E+00  0.7315E+01
 -5.224  0.9301E+00  0.7325E+01
 -5.214  0.9415E+00  0.7334E+01
 -5.204  0.9353E+00  0.7344E+01
 -5.194  0.8994E+00  0.7353E+01
 -5.184  0.8346E+00  0.7361E+01
 -5.174  0.7527E+00  0.7368E+01
 -5.164  0.6703E+00  0.7375E+01
 -5.154  0.5999E+00  0.7381E+01
 -5.144  0.5465E+00  0.7387E+01
 -5.134  0.5086E+00  0.7392E+01
 -5.124  0.4825E+00  0.7396E+01
 -5.114  0.4652E+00  0.7401E+01
 -5.104  0.4536E+00  0.7406E+01
 -5.094  0.4436E+00  0.7410E+01
 -5.084  0.4323E+00  0.7414E+01
 -5.074  0.4202E+00  0.7419E+01
 -5.064  0.4106E+00  0.7423E+01
 -5.054  0.4055E+00  0.7427E+01
 -5.044  0.4025E+00  0.7431E+01
 -5.034  0.3965E+00  0.7435E+01
 -5.024  0.3851E+00  0.7439E+01
 -5.014  0.3721E+00  0.7442E+01
 -5.004  0.3644E+00  0.7446E+01
 -4.994  0.3648E+00  0.7450E+01
 -4.984  0.3685E+00  0.7453E+01
 -4.974  0.3666E+00  0.7457E+01
 -4.964  0.3548E+00  0.7461E+01
 -4.954  0.3376E+00  0.7464E+01
 -4.944  0.3258E+00  0.7467E+01
 -4.934  0.3265E+00  0.7470E+01
 -4.924  0.3370E+00  0.7474E+01
 -4.914  0.3459E+00  0.7477E+01
 -4.904  0.3422E+00  0.7481E+01
 -4.894  0.3251E+00  0.7484E+01
 -4.884  0.3058E+00  0.7487E+01
 -4.874  0.3011E+00  0.7490E+01
 -4.864  0.3224E+00  0.7493E+01
 -4.854  0.3695E+00  0.7497E+01
 -4.844  0.4306E+00  0.7501E+01
 -4.834  0.4899E+00  0.7506E+01
 -4.824  0.5343E+00  0.7511E+01
 -4.814  0.5585E+00  0.7517E+01
 -4.804  0.5634E+00  0.7523E+01
 -4.794  0.5534E+00  0.7528E+01
 -4.784  0.5320E+00  0.7534E+01
 -4.774  0.4995E+00  0.7539E+01
 -4.764  0.4541E+00  0.7543E+01
 -4.754  0.3958E+00  0.7547E+01
 -4.744  0.3306E+00  0.7550E+01
 -4.734  0.2717E+00  0.7553E+01
 -4.724  0.2343E+00  0.7555E+01
 -4.714  0.2278E+00  0.7558E+01
 -4.704  0.2493E+00  0.7560E+01
 -4.694  0.2839E+00  0.7563E+01
 -4.684  0.3105E+00  0.7566E+01
 -4.674  0.3129E+00  0.7569E+01
 -4.664  0.2879E+00  0.7572E+01
 -4.654  0.2466E+00  0.7575E+01
 -4.644  0.2086E+00  0.7577E+01
 -4.634  0.1922E+00  0.7579E+01
 -4.624  0.2051E+00  0.7581E+01
 -4.614  0.2411E+00  0.7583E+01
 -4.604  0.2826E+00  0.7586E+01
 -4.594  0.3089E+00  0.7589E+01
 -4.584  0.3064E+00  0.7592E+01
 -4.574  0.2748E+00  0.7595E+01
 -4.564  0.2276E+00  0.7597E+01
 -4.554  0.1851E+00  0.7599E+01
 -4.544  0.1654E+00  0.7601E+01
 -4.534  0.1767E+00  0.7602E+01
 -4.524  0.2143E+00  0.7604E+01
 -4.514  0.2623E+00  0.7607E+01
 -4.504  0.3000E+00  0.7610E+01
 -4.494  0.3115E+00  0.7613E+01
 -4.484  0.2933E+00  0.7616E+01
 -4.474  0.2570E+00  0.7619E+01
 -4.464  0.2254E+00  0.7621E+01
 -4.454  0.2227E+00  0.7623E+01
 -4.444  0.2642E+00  0.7626E+01
 -4.434  0.3490E+00  0.7629E+01
 -4.424  0.4570E+00  0.7634E+01
 -4.414  0.5544E+00  0.7639E+01
 -4.404  0.6066E+00  0.7646E+01
 -4.394  0.5930E+00  0.7651E+01
 -4.384  0.5173E+00  0.7657E+01
 -4.374  0.4042E+00  0.7661E+01
 -4.364  0.2880E+00  0.7664E+01
 -4.354  0.1984E+00  0.7666E+01
 -4.344  0.1520E+00  0.7667E+01
 -4.334  0.1508E+00  0.7669E+01
 -4.324  0.1853E+00  0.7670E+01
 -4.314  0.2372E+00  0.7673E+01
 -4.304  0.2844E+00  0.7676E+01
 -4.294  0.3074E+00  0.7679E+01
 -4.284  0.2963E+00  0.7682E+01
 -4.274  0.2546E+00  0.7684E+01
 -4.264  0.1970E+00  0.7686E+01
 -4.254  0.1425E+00  0.7688E+01
 -4.244  0.1072E+00  0.7689E+01
 -4.234  0.1009E+00  0.7690E+01
 -4.224  0.1251E+00  0.7691E+01
 -4.214  0.1735E+00  0.7693E+01
 -4.204  0.2321E+00  0.7695E+01
 -4.194  0.2823E+00  0.7698E+01
 -4.184  0.3067E+00  0.7701E+01
 -4.174  0.2962E+00  0.7704E+01
 -4.164  0.2544E+00  0.7706E+01
 -4.154  0.1955E+00  0.7708E+01
 -4.144  0.1379E+00  0.7710E+01
 -4.134  0.9718E-01  0.7711E+01
 -4.124  0.8303E-01  0.7712E+01
 -4.114  0.9876E-01  0.7713E+01
 -4.104  0.1421E+00  0.7714E+01
 -4.094  0.2052E+00  0.7716E+01
 -4.084  0.2756E+00  0.7719E+01
 -4.074  0.3391E+00  0.7722E+01
 -4.064  0.3858E+00  0.7726E+01
 -4.054  0.4130E+00  0.7730E+01
 -4.044  0.4241E+00  0.7734E+01
 -4.034  0.4227E+00  0.7739E+01
 -4.024  0.4094E+00  0.7743E+01
 -4.014  0.3835E+00  0.7747E+01
 -4.004  0.3482E+00  0.7750E+01
 -3.994  0.3137E+00  0.7753E+01
 -3.984  0.2929E+00  0.7756E+01
 -3.974  0.2928E+00  0.7759E+01
 -3.964  0.3081E+00  0.7762E+01
 -3.954  0.3230E+00  0.7765E+01
 -3.944  0.3200E+00  0.7769E+01
 -3.934  0.2898E+00  0.7771E+01
 -3.924  0.2362E+00  0.7774E+01
 -3.914  0.1726E+00  0.7776E+01
 -3.904  0.1145E+00  0.7777E+01
 -3.894  0.7375E-01  0.7777E+01
 -3.884  0.5630E-01  0.7778E+01
 -3.874  0.6408E-01  0.7779E+01
 -3.864  0.9625E-01  0.7780E+01
 -3.854  0.1485E+00  0.7781E+01
 -3.844  0.2109E+00  0.7783E+01
 -3.834  0.2679E+00  0.7786E+01
 -3.824  0.3024E+00  0.7789E+01
 -3.814  0.3029E+00  0.7792E+01
 -3.804  0.2691E+00  0.7795E+01
 -3.794  0.2123E+00  0.7797E+01
 -3.784  0.1492E+00  0.7798E+01
 -3.774  0.9506E-01  0.7799E+01
 -3.764  0.5927E-01  0.7800E+01
 -3.754  0.4561E-01  0.7800E+01
 -3.744  0.5508E-01  0.7801E+01
 -3.734  0.8772E-01  0.7802E+01
 -3.724  0.1418E+00  0.7803E+01
 -3.714  0.2118E+00  0.7805E+01
 -3.704  0.2871E+00  0.7808E+01
 -3.694  0.3554E+00  0.7812E+01
 -3.684  0.4066E+00  0.7816E+01
 -3.674  0.4370E+00  0.7820E+01
 -3.664  0.4468E+00  0.7824E+01
 -3.654  0.4372E+00  0.7829E+01
 -3.644  0.4079E+00  0.7833E+01
 -3.634  0.3593E+00  0.7837E+01
 -3.624  0.2979E+00  0.7839E+01
 -3.614  0.2370E+00  0.7842E+01
 -3.604  0.1932E+00  0.7844E+01
 -3.594  0.1792E+00  0.7846E+01
 -3.584  0.1975E+00  0.7848E+01
 -3.574  0.2381E+00  0.7850E+01
 -3.564  0.2817E+00  0.7853E+01
 -3.554  0.3075E+00  0.7856E+01
 -3.544  0.3018E+00  0.7859E+01
 -3.534  0.2639E+00  0.7861E+01
 -3.524  0.2051E+00  0.7864E+01
 -3.514  0.1417E+00  0.7865E+01
 -3.504  0.8757E-01  0.7866E+01
 -3.494  0.5033E-01  0.7866E+01
 -3.484  0.3176E-01  0.7867E+01
 -3.474  0.3135E-01  0.7867E+01
 -3.464  0.4906E-01  0.7867E+01
 -3.454  0.8544E-01  0.7868E+01
 -3.444  0.1389E+00  0.7870E+01
 -3.434  0.2021E+00  0.7872E+01
 -3.424  0.2612E+00  0.7874E+01
 -3.414  0.2997E+00  0.7877E+01
 -3.404  0.3049E+00  0.7880E+01
 -3.394  0.2752E+00  0.7883E+01
 -3.384  0.2208E+00  0.7885E+01
 -3.374  0.1585E+00  0.7887E+01
 -3.364  0.1050E+00  0.7888E+01
 -3.354  0.7187E-01  0.7889E+01
 -3.344  0.6560E-01  0.7889E+01
 -3.334  0.8961E-01  0.7890E+01
 -3.324  0.1453E+00  0.7892E+01
 -3.314  0.2302E+00  0.7894E+01
 -3.304  0.3347E+00  0.7897E+01
 -3.294  0.4405E+00  0.7902E+01
 -3.284  0.5241E+00  0.7907E+01
 -3.274  0.5639E+00  0.7913E+01
 -3.264  0.5489E+00  0.7918E+01
 -3.254  0.4832E+00  0.7923E+01
 -3.244  0.3844E+00  0.7927E+01
 -3.234  0.2759E+00  0.7930E+01
 -3.224  0.1784E+00  0.7931E+01
 -3.214  0.1039E+00  0.7932E+01
 -3.204  0.5502E-01  0.7933E+01
 -3.194  0.2843E-01  0.7933E+01
 -3.184  0.1929E-01  0.7933E+01
 -3.174  0.2481E-01  0.7934E+01
 -3.164  0.4528E-01  0.7934E+01
 -3.154  0.8241E-01  0.7935E+01
 -3.144  0.1358E+00  0.7936E+01
 -3.134  0.1990E+00  0.7938E+01
 -3.124  0.2588E+00  0.7941E+01
 -3.114  0.2985E+00  0.7944E+01
 -3.104  0.3054E+00  0.7947E+01
 -3.094  0.2771E+00  0.7950E+01
 -3.084  0.2230E+00  0.7952E+01
 -3.074  0.1592E+00  0.7954E+01
 -3.064  0.1012E+00  0.7955E+01
 -3.054  0.5822E-01  0.7955E+01
 -3.044  0.3371E-01  0.7955E+01
 -3.034  0.2878E-01  0.7956E+01
 -3.024  0.4749E-01  0.7956E+01
 -3.014  0.1003E+00  0.7957E+01
