#  E (eV)   dos(E)     Int dos(E)
  9.704  0.3412E+00  0.3470E+01
  9.714  0.3295E+00  0.3473E+01
  9.724  0.2825E+00  0.3476E+01
  9.734  0.2149E+00  0.3478E+01
  9.744  0.1451E+00  0.3480E+01
  9.754  0.8682E-01  0.3481E+01
  9.764  0.4608E-01  0.3481E+01
  9.774  0.2170E-01  0.3481E+01
  9.784  0.9058E-02  0.3481E+01
  9.794  0.3354E-02  0.3481E+01
  9.804  0.1102E-02  0.3481E+01
  9.814  0.3208E-03  0.3481E+01
  9.824  0.8288E-04  0.3481E+01
  9.834  0.1899E-04  0.3481E+01
  9.844  0.3858E-05  0.3481E+01
  9.854  0.6951E-06  0.3481E+01
  9.864  0.1114E-06  0.3481E+01
  9.874  0.1833E-07  0.3481E+01
  9.884  0.2263E-07  0.3481E+01
  9.894  0.1469E-06  0.3481E+01
  9.904  0.9262E-06  0.3481E+01
  9.914  0.5202E-05  0.3481E+01
  9.924  0.2599E-04  0.3481E+01
  9.934  0.1156E-03  0.3481E+01
  9.944  0.4580E-03  0.3481E+01
  9.954  0.1617E-02  0.3482E+01
  9.964  0.5089E-02  0.3482E+01
  9.974  0.1429E-01  0.3482E+01
  9.984  0.3582E-01  0.3482E+01
  9.994  0.8024E-01  0.3483E+01
 10.004  0.1607E+00  0.3484E+01
 10.014  0.2882E+00  0.3487E+01
 10.024  0.4633E+00  0.3492E+01
 10.034  0.6692E+00  0.3499E+01
 10.044  0.8709E+00  0.3507E+01
 10.054  0.1026E+01  0.3518E+01
 10.064  0.1101E+01  0.3529E+01
 10.074  0.1086E+01  0.3540E+01
 10.084  0.9944E+00  0.3549E+01
 10.094  0.8551E+00  0.3558E+01
 10.104  0.6956E+00  0.3565E+01
 10.114  0.5361E+00  0.3570E+01
 10.124  0.3892E+00  0.3574E+01
 10.134  0.2633E+00  0.3577E+01
 10.144  0.1640E+00  0.3578E+01
 10.154  0.9302E-01  0.3579E+01
 10.164  0.4767E-01  0.3580E+01
 10.174  0.2208E-01  0.3580E+01
 10.184  0.9711E-02  0.3580E+01
 10.194  0.5600E-02  0.3580E+01
 10.204  0.7585E-02  0.3580E+01
 10.214  0.1658E-01  0.3581E+01
 10.224  0.3609E-01  0.3581E+01
 10.234  0.7074E-01  0.3582E+01
 10.244  0.1232E+00  0.3583E+01
 10.254  0.1902E+00  0.3585E+01
 10.264  0.2606E+00  0.3587E+01
 10.274  0.3166E+00  0.3590E+01
 10.284  0.3413E+00  0.3594E+01
 10.294  0.3270E+00  0.3597E+01
 10.304  0.2798E+00  0.3600E+01
 10.314  0.2180E+00  0.3602E+01
 10.324  0.1646E+00  0.3604E+01
 10.334  0.1406E+00  0.3605E+01
 10.344  0.1599E+00  0.3607E+01
 10.354  0.2278E+00  0.3609E+01
 10.364  0.3375E+00  0.3612E+01
 10.374  0.4689E+00  0.3617E+01
 10.384  0.5911E+00  0.3623E+01
 10.394  0.6720E+00  0.3630E+01
 10.404  0.6930E+00  0.3637E+01
 10.414  0.6583E+00  0.3643E+01
 10.424  0.5925E+00  0.3649E+01
 10.434  0.5262E+00  0.3654E+01
 10.444  0.4794E+00  0.3659E+01
 10.454  0.4546E+00  0.3664E+01
 10.464  0.4432E+00  0.3668E+01
 10.474  0.4384E+00  0.3673E+01
 10.484  0.4434E+00  0.3677E+01
 10.494  0.4683E+00  0.3682E+01
 10.504  0.5181E+00  0.3687E+01
 10.514  0.5833E+00  0.3693E+01
 10.524  0.6398E+00  0.3699E+01
 10.534  0.6598E+00  0.3706E+01
 10.544  0.6258E+00  0.3712E+01
 10.554  0.5396E+00  0.3717E+01
 10.564  0.4205E+00  0.3722E+01
 10.574  0.2951E+00  0.3725E+01
 10.584  0.1861E+00  0.3726E+01
 10.594  0.1053E+00  0.3727E+01
 10.604  0.5331E-01  0.3728E+01
 10.614  0.2414E-01  0.3728E+01
 10.624  0.9772E-02  0.3728E+01
 10.634  0.3587E-02  0.3728E+01
 10.644  0.1411E-02  0.3728E+01
 10.654  0.1345E-02  0.3728E+01
 10.664  0.3386E-02  0.3728E+01
 10.674  0.9522E-02  0.3729E+01
 10.684  0.2431E-01  0.3729E+01
 10.694  0.5531E-01  0.3729E+01
 10.704  0.1120E+00  0.3730E+01
 10.714  0.2016E+00  0.3732E+01
 10.724  0.3231E+00  0.3736E+01
 10.734  0.4609E+00  0.3740E+01
 10.744  0.5850E+00  0.3746E+01
 10.754  0.6608E+00  0.3753E+01
 10.764  0.6645E+00  0.3759E+01
 10.774  0.5949E+00  0.3765E+01
 10.784  0.4745E+00  0.3770E+01
 10.794  0.3385E+00  0.3773E+01
 10.804  0.2195E+00  0.3776E+01
 10.814  0.1383E+00  0.3777E+01
 10.824  0.1033E+00  0.3778E+01
 10.834  0.1153E+00  0.3779E+01
 10.844  0.1720E+00  0.3781E+01
 10.854  0.2667E+00  0.3784E+01
 10.864  0.3857E+00  0.3787E+01
 10.874  0.5059E+00  0.3793E+01
 10.884  0.5985E+00  0.3799E+01
 10.894  0.6380E+00  0.3805E+01
 10.904  0.6130E+00  0.3811E+01
 10.914  0.5307E+00  0.3816E+01
 10.924  0.4137E+00  0.3820E+01
 10.934  0.2901E+00  0.3823E+01
 10.944  0.1829E+00  0.3825E+01
 10.954  0.1039E+00  0.3826E+01
 10.964  0.5441E-01  0.3827E+01
 10.974  0.2989E-01  0.3827E+01
 10.984  0.2530E-01  0.3827E+01
 10.994  0.3851E-01  0.3828E+01
 11.004  0.7027E-01  0.3828E+01
 11.014  0.1213E+00  0.3830E+01
 11.024  0.1878E+00  0.3832E+01
 11.034  0.2583E+00  0.3834E+01
 11.044  0.3154E+00  0.3837E+01
 11.054  0.3422E+00  0.3841E+01
 11.064  0.3312E+00  0.3844E+01
 11.074  0.2893E+00  0.3847E+01
 11.084  0.2357E+00  0.3849E+01
 11.094  0.1936E+00  0.3851E+01
 11.104  0.1809E+00  0.3853E+01
 11.114  0.2027E+00  0.3855E+01
 11.124  0.2501E+00  0.3858E+01
 11.134  0.3028E+00  0.3861E+01
 11.144  0.3378E+00  0.3864E+01
 11.154  0.3386E+00  0.3867E+01
 11.164  0.3022E+00  0.3870E+01
 11.174  0.2396E+00  0.3873E+01
 11.184  0.1685E+00  0.3874E+01
 11.194  0.1051E+00  0.3875E+01
 11.204  0.5817E-01  0.3876E+01
 11.214  0.2855E-01  0.3876E+01
 11.224  0.1243E-01  0.3876E+01
 11.234  0.4797E-02  0.3877E+01
 11.244  0.1648E-02  0.3877E+01
 11.254  0.5270E-03  0.3877E+01
 11.264  0.2548E-03  0.3877E+01
 11.274  0.4850E-03  0.3877E+01
 11.284  0.1517E-02  0.3877E+01
 11.294  0.4471E-02  0.3877E+01
 11.304  0.1176E-01  0.3877E+01
 11.314  0.2752E-01  0.3877E+01
 11.324  0.5741E-01  0.3878E+01
 11.334  0.1070E+00  0.3879E+01
 11.344  0.1787E+00  0.3880E+01
 11.354  0.2689E+00  0.3883E+01
 11.364  0.3667E+00  0.3887E+01
 11.374  0.4568E+00  0.3891E+01
 11.384  0.5238E+00  0.3897E+01
 11.394  0.5566E+00  0.3902E+01
 11.404  0.5500E+00  0.3908E+01
 11.414  0.5052E+00  0.3913E+01
 11.424  0.4297E+00  0.3917E+01
 11.434  0.3369E+00  0.3920E+01
 11.444  0.2445E+00  0.3923E+01
 11.454  0.1699E+00  0.3925E+01
 11.464  0.1268E+00  0.3926E+01
 11.474  0.1229E+00  0.3927E+01
 11.484  0.1603E+00  0.3929E+01
 11.494  0.2366E+00  0.3931E+01
 11.504  0.3457E+00  0.3934E+01
 11.514  0.4806E+00  0.3939E+01
 11.524  0.6355E+00  0.3946E+01
 11.534  0.8058E+00  0.3954E+01
 11.544  0.9828E+00  0.3963E+01
 11.554  0.1148E+01  0.3975E+01
 11.564  0.1270E+01  0.3988E+01
 11.574  0.1316E+01  0.4001E+01
 11.584  0.1262E+01  0.4013E+01
 11.594  0.1113E+01  0.4025E+01
 11.604  0.8948E+00  0.4034E+01
 11.614  0.6532E+00  0.4040E+01
 11.624  0.4310E+00  0.4044E+01
 11.634  0.2562E+00  0.4047E+01
 11.644  0.1367E+00  0.4048E+01
 11.654  0.6538E-01  0.4049E+01
 11.664  0.2793E-01  0.4049E+01
 11.674  0.1065E-01  0.4049E+01
 11.684  0.3618E-02  0.4049E+01
 11.694  0.1094E-02  0.4049E+01
 11.704  0.2941E-03  0.4049E+01
 11.714  0.7026E-04  0.4049E+01
 11.724  0.1491E-04  0.4049E+01
 11.734  0.2810E-05  0.4049E+01
 11.744  0.4701E-06  0.4049E+01
 11.754  0.6979E-07  0.4049E+01
 11.764  0.9194E-08  0.4049E+01
 11.774  0.1080E-08  0.4049E+01
 11.784  0.1704E-09  0.4049E+01
 11.794  0.5826E-09  0.4049E+01
 11.804  0.4931E-08  0.4049E+01
 11.814  0.3772E-07  0.4049E+01
 11.824  0.2563E-06  0.4049E+01
 11.834  0.1547E-05  0.4049E+01
 11.844  0.8300E-05  0.4049E+01
 11.854  0.3958E-04  0.4049E+01
 11.864  0.1678E-03  0.4049E+01
 11.874  0.6325E-03  0.4049E+01
 11.884  0.2122E-02  0.4049E+01
 11.894  0.6334E-02  0.4049E+01
 11.904  0.1683E-01  0.4050E+01
 11.914  0.3985E-01  0.4050E+01
 11.924  0.8403E-01  0.4051E+01
 11.934  0.1579E+00  0.4052E+01
 11.944  0.2647E+00  0.4055E+01
 11.954  0.3955E+00  0.4059E+01
 11.964  0.5273E+00  0.4064E+01
 11.974  0.6271E+00  0.4071E+01
 11.984  0.6655E+00  0.4077E+01
 11.994  0.6301E+00  0.4084E+01
 12.004  0.5324E+00  0.4089E+01
 12.014  0.4013E+00  0.4093E+01
 12.024  0.2698E+00  0.4096E+01
 12.034  0.1619E+00  0.4097E+01
 12.044  0.8687E-01  0.4098E+01
 12.054  0.4248E-01  0.4099E+01
 12.064  0.2131E-01  0.4099E+01
 12.074  0.1678E-01  0.4099E+01
 12.084  0.2621E-01  0.4099E+01
 12.094  0.5085E-01  0.4100E+01
 12.104  0.9332E-01  0.4101E+01
 12.114  0.1534E+00  0.4102E+01
 12.124  0.2238E+00  0.4104E+01
 12.134  0.2898E+00  0.4107E+01
 12.144  0.3328E+00  0.4111E+01
 12.154  0.3391E+00  0.4114E+01
 12.164  0.3069E+00  0.4117E+01
 12.174  0.2480E+00  0.4120E+01
 12.184  0.1820E+00  0.4121E+01
 12.194  0.1289E+00  0.4123E+01
 12.204  0.1030E+00  0.4124E+01
 12.214  0.1107E+00  0.4125E+01
 12.224  0.1511E+00  0.4126E+01
 12.234  0.2163E+00  0.4128E+01
 12.244  0.2930E+00  0.4131E+01
 12.254  0.3667E+00  0.4135E+01
 12.264  0.4285E+00  0.4139E+01
 12.274  0.4804E+00  0.4144E+01
 12.284  0.5322E+00  0.4149E+01
 12.294  0.5915E+00  0.4155E+01
 12.304  0.6531E+00  0.4162E+01
 12.314  0.6970E+00  0.4169E+01
 12.324  0.6992E+00  0.4176E+01
 12.334  0.6472E+00  0.4182E+01
 12.344  0.5500E+00  0.4188E+01
 12.354  0.4357E+00  0.4192E+01
 12.364  0.3380E+00  0.4196E+01
 12.374  0.2816E+00  0.4198E+01
 12.384  0.2726E+00  0.4201E+01
 12.394  0.2977E+00  0.4204E+01
 12.404  0.3313E+00  0.4207E+01
 12.414  0.3474E+00  0.4211E+01
 12.424  0.3307E+00  0.4214E+01
 12.434  0.2815E+00  0.4217E+01
 12.444  0.2132E+00  0.4219E+01
 12.454  0.1436E+00  0.4221E+01
 12.464  0.8650E-01  0.4221E+01
 12.474  0.4845E-01  0.4222E+01
 12.484  0.3003E-01  0.4222E+01
 12.494  0.3004E-01  0.4223E+01
 12.504  0.4846E-01  0.4223E+01
 12.514  0.8651E-01  0.4224E+01
 12.524  0.1435E+00  0.4225E+01
 12.534  0.2130E+00  0.4227E+01
 12.544  0.2808E+00  0.4230E+01
 12.554  0.3283E+00  0.4234E+01
 12.564  0.3405E+00  0.4237E+01
 12.574  0.3133E+00  0.4240E+01
 12.584  0.2558E+00  0.4243E+01
 12.594  0.1860E+00  0.4244E+01
 12.604  0.1221E+00  0.4246E+01
 12.614  0.7701E-01  0.4246E+01
 12.624  0.5694E-01  0.4247E+01
 12.634  0.6416E-01  0.4248E+01
 12.644  0.9936E-01  0.4249E+01
 12.654  0.1615E+00  0.4250E+01
 12.664  0.2454E+00  0.4253E+01
 12.674  0.3403E+00  0.4256E+01
 12.684  0.4311E+00  0.4260E+01
 12.694  0.5028E+00  0.4265E+01
 12.704  0.5439E+00  0.4271E+01
 12.714  0.5487E+00  0.4276E+01
 12.724  0.5169E+00  0.4282E+01
 12.734  0.4539E+00  0.4286E+01
 12.744  0.3715E+00  0.4290E+01
 12.754  0.2873E+00  0.4293E+01
 12.764  0.2211E+00  0.4295E+01
 12.774  0.1885E+00  0.4297E+01
 12.784  0.1952E+00  0.4299E+01
 12.794  0.2342E+00  0.4301E+01
 12.804  0.2871E+00  0.4304E+01
 12.814  0.3298E+00  0.4307E+01
 12.824  0.3426E+00  0.4311E+01
 12.834  0.3176E+00  0.4314E+01
 12.844  0.2617E+00  0.4316E+01
 12.854  0.1914E+00  0.4318E+01
 12.864  0.1241E+00  0.4320E+01
 12.874  0.7145E-01  0.4320E+01
 12.884  0.3663E-01  0.4321E+01
 12.894  0.1719E-01  0.4321E+01
 12.904  0.8863E-02  0.4321E+01
 12.914  0.8700E-02  0.4321E+01
 12.924  0.1663E-01  0.4321E+01
 12.934  0.3551E-01  0.4322E+01
 12.944  0.6959E-01  0.4322E+01
 12.954  0.1215E+00  0.4324E+01
 12.964  0.1883E+00  0.4325E+01
 12.974  0.2587E+00  0.4328E+01
 12.984  0.3153E+00  0.4331E+01
 12.994  0.3408E+00  0.4335E+01
 13.004  0.3267E+00  0.4338E+01
 13.014  0.2778E+00  0.4341E+01
 13.024  0.2095E+00  0.4343E+01
 13.034  0.1401E+00  0.4344E+01
 13.044  0.8320E-01  0.4345E+01
 13.054  0.4415E-01  0.4345E+01
 13.064  0.2192E-01  0.4346E+01
 13.074  0.1316E-01  0.4346E+01
 13.084  0.1610E-01  0.4346E+01
 13.094  0.3312E-01  0.4346E+01
 13.104  0.7162E-01  0.4347E+01
 13.114  0.1431E+00  0.4348E+01
 13.124  0.2598E+00  0.4351E+01
 13.134  0.4288E+00  0.4355E+01
 13.144  0.6451E+00  0.4362E+01
 13.154  0.8876E+00  0.4371E+01
 13.164  0.1120E+01  0.4382E+01
 13.174  0.1299E+01  0.4395E+01
 13.184  0.1390E+01  0.4409E+01
 13.194  0.1377E+01  0.4422E+01
 13.204  0.1272E+01  0.4435E+01
 13.214  0.1109E+01  0.4446E+01
 13.224  0.9332E+00  0.4456E+01
 13.234  0.7895E+00  0.4463E+01
 13.244  0.7061E+00  0.4471E+01
 13.254  0.6859E+00  0.4477E+01
 13.264  0.7047E+00  0.4484E+01
 13.274  0.7224E+00  0.4492E+01
 13.284  0.7018E+00  0.4499E+01
 13.294  0.6263E+00  0.4505E+01
 13.304  0.5059E+00  0.4510E+01
 13.314  0.3689E+00  0.4514E+01
 13.324  0.2471E+00  0.4516E+01
 13.334  0.1631E+00  0.4518E+01
 13.344  0.1270E+00  0.4519E+01
 13.354  0.1378E+00  0.4520E+01
 13.364  0.1879E+00  0.4522E+01
 13.374  0.2641E+00  0.4525E+01
 13.384  0.3499E+00  0.4528E+01
 13.394  0.4284E+00  0.4533E+01
 13.404  0.4867E+00  0.4538E+01
 13.414  0.5182E+00  0.4543E+01
 13.424  0.5208E+00  0.4548E+01
 13.434  0.4948E+00  0.4553E+01
 13.444  0.4430E+00  0.4557E+01
 13.454  0.3737E+00  0.4561E+01
 13.464  0.3045E+00  0.4564E+01
 13.474  0.2613E+00  0.4567E+01
 13.484  0.2739E+00  0.4570E+01
 13.494  0.3688E+00  0.4573E+01
 13.504  0.5587E+00  0.4579E+01
 13.514  0.8324E+00  0.4587E+01
 13.524  0.1148E+01  0.4599E+01
 13.534  0.1437E+01  0.4613E+01
 13.544  0.1629E+01  0.4629E+01
 13.554  0.1679E+01  0.4646E+01
 13.564  0.1593E+01  0.4662E+01
 13.574  0.1421E+01  0.4676E+01
 13.584  0.1232E+01  0.4688E+01
 13.594  0.1073E+01  0.4699E+01
 13.604  0.9540E+00  0.4709E+01
 13.614  0.8509E+00  0.4717E+01
 13.624  0.7370E+00  0.4725E+01
 13.634  0.6050E+00  0.4731E+01
 13.644  0.4739E+00  0.4735E+01
 13.654  0.3778E+00  0.4739E+01
 13.664  0.3473E+00  0.4743E+01
 13.674  0.3963E+00  0.4747E+01
 13.684  0.5166E+00  0.4752E+01
 13.694  0.6830E+00  0.4759E+01
 13.704  0.8640E+00  0.4767E+01
 13.714  0.1032E+01  0.4778E+01
 13.724  0.1171E+01  0.4789E+01
 13.734  0.1265E+01  0.4802E+01
 13.744  0.1301E+01  0.4815E+01
 13.754  0.1265E+01  0.4828E+01
 13.764  0.1156E+01  0.4839E+01
 13.774  0.9991E+00  0.4849E+01
 13.784  0.8443E+00  0.4858E+01
 13.794  0.7456E+00  0.4865E+01
 13.804  0.7346E+00  0.4872E+01
 13.814  0.8035E+00  0.4880E+01
 13.824  0.9077E+00  0.4890E+01
 13.834  0.9860E+00  0.4899E+01
 13.844  0.9883E+00  0.4909E+01
 13.854  0.8972E+00  0.4918E+01
 13.864  0.7317E+00  0.4926E+01
 13.874  0.5342E+00  0.4931E+01
 13.884  0.3486E+00  0.4934E+01
 13.894  0.2032E+00  0.4936E+01
 13.904  0.1066E+00  0.4937E+01
 13.914  0.5288E-01  0.4938E+01
 13.924  0.3206E-01  0.4938E+01
 13.934  0.3809E-01  0.4939E+01
 13.944  0.7292E-01  0.4939E+01
 13.954  0.1461E+00  0.4941E+01
 13.964  0.2700E+00  0.4944E+01
 13.974  0.4513E+00  0.4948E+01
 13.984  0.6810E+00  0.4955E+01
 13.994  0.9284E+00  0.4964E+01
 14.004  0.1145E+01  0.4976E+01
 14.014  0.1280E+01  0.4988E+01
 14.024  0.1303E+01  0.5002E+01
 14.034  0.1219E+01  0.5014E+01
 14.044  0.1063E+01  0.5024E+01
 14.054  0.8841E+00  0.5033E+01
 14.064  0.7206E+00  0.5040E+01
 14.074  0.5859E+00  0.5046E+01
 14.084  0.4739E+00  0.5051E+01
 14.094  0.3728E+00  0.5055E+01
 14.104  0.2768E+00  0.5057E+01
 14.114  0.1895E+00  0.5059E+01
 14.124  0.1180E+00  0.5061E+01
 14.134  0.6753E-01  0.5061E+01
 14.144  0.3932E-01  0.5062E+01
 14.154  0.3317E-01  0.5062E+01
 14.164  0.5138E-01  0.5062E+01
 14.174  0.1009E+00  0.5063E+01
 14.184  0.1915E+00  0.5065E+01
 14.194  0.3296E+00  0.5069E+01
 14.204  0.5105E+00  0.5074E+01
 14.214  0.7138E+00  0.5081E+01
 14.224  0.9078E+00  0.5090E+01
 14.234  0.1061E+01  0.5101E+01
 14.244  0.1156E+01  0.5112E+01
 14.254  0.1191E+01  0.5124E+01
 14.264  0.1175E+01  0.5136E+01
 14.274  0.1115E+01  0.5147E+01
 14.284  0.1013E+01  0.5157E+01
 14.294  0.8693E+00  0.5166E+01
 14.304  0.6942E+00  0.5173E+01
 14.314  0.5086E+00  0.5178E+01
 14.324  0.3383E+00  0.5181E+01
 14.334  0.2028E+00  0.5183E+01
 14.344  0.1089E+00  0.5184E+01
 14.354  0.5233E-01  0.5185E+01
 14.364  0.2254E-01  0.5185E+01
 14.374  0.9137E-02  0.5185E+01
 14.384  0.4997E-02  0.5185E+01
 14.394  0.7351E-02  0.5185E+01
 14.404  0.1796E-01  0.5185E+01
 14.414  0.4317E-01  0.5186E+01
 14.424  0.9334E-01  0.5187E+01
 14.434  0.1801E+00  0.5189E+01
 14.444  0.3101E+00  0.5192E+01
 14.454  0.4780E+00  0.5197E+01
 14.464  0.6614E+00  0.5203E+01
 14.474  0.8255E+00  0.5211E+01
 14.484  0.9354E+00  0.5221E+01
 14.494  0.9714E+00  0.5230E+01
 14.504  0.9375E+00  0.5240E+01
 14.514  0.8567E+00  0.5248E+01
 14.524  0.7575E+00  0.5256E+01
 14.534  0.6604E+00  0.5263E+01
 14.544  0.5723E+00  0.5268E+01
 14.554  0.4914E+00  0.5273E+01
 14.564  0.4176E+00  0.5277E+01
 14.574  0.3574E+00  0.5281E+01
 14.584  0.3215E+00  0.5284E+01
 14.594  0.3160E+00  0.5287E+01
 14.604  0.3353E+00  0.5291E+01
 14.614  0.3629E+00  0.5294E+01
 14.624  0.3812E+00  0.5298E+01
 14.634  0.3822E+00  0.5302E+01
 14.644  0.3714E+00  0.5306E+01
 14.654  0.3623E+00  0.5309E+01
 14.664  0.3643E+00  0.5313E+01
 14.674  0.3751E+00  0.5317E+01
 14.684  0.3826E+00  0.5320E+01
 14.694  0.3756E+00  0.5324E+01
 14.704  0.3553E+00  0.5328E+01
 14.714  0.3383E+00  0.5331E+01
 14.724  0.3490E+00  0.5335E+01
 14.734  0.4046E+00  0.5339E+01
 14.744  0.5027E+00  0.5344E+01
 14.754  0.6185E+00  0.5350E+01
 14.764  0.7160E+00  0.5357E+01
 14.774  0.7658E+00  0.5365E+01
 14.784  0.7593E+00  0.5372E+01
 14.794  0.7088E+00  0.5379E+01
 14.804  0.6354E+00  0.5386E+01
 14.814  0.5544E+00  0.5391E+01
 14.824  0.4703E+00  0.5396E+01
 14.834  0.3816E+00  0.5400E+01
 14.844  0.2900E+00  0.5403E+01
 14.854  0.2023E+00  0.5405E+01
 14.864  0.1278E+00  0.5406E+01
 14.874  0.7246E-01  0.5407E+01
 14.884  0.3683E-01  0.5407E+01
 14.894  0.1724E-01  0.5407E+01
 14.904  0.9137E-02  0.5407E+01
 14.914  0.1005E-01  0.5408E+01
 14.924  0.2158E-01  0.5408E+01
 14.934  0.5034E-01  0.5408E+01
 14.944  0.1074E+00  0.5409E+01
 14.954  0.2050E+00  0.5411E+01
 14.964  0.3492E+00  0.5415E+01
 14.974  0.5313E+00  0.5420E+01
 14.984  0.7231E+00  0.5427E+01
 14.994  0.8819E+00  0.5436E+01
 15.004  0.9662E+00  0.5446E+01
 15.014  0.9546E+00  0.5455E+01
 15.024  0.8583E+00  0.5464E+01
 15.034  0.7176E+00  0.5471E+01
 15.044  0.5860E+00  0.5477E+01
 15.054  0.5086E+00  0.5482E+01
 15.064  0.5050E+00  0.5487E+01
 15.074  0.5623E+00  0.5493E+01
 15.084  0.6413E+00  0.5499E+01
 15.094  0.6946E+00  0.5506E+01
 15.104  0.6894E+00  0.5513E+01
 15.114  0.6226E+00  0.5519E+01
 15.124  0.5200E+00  0.5524E+01
 15.134  0.4210E+00  0.5529E+01
 15.144  0.3569E+00  0.5532E+01
 15.154  0.3370E+00  0.5536E+01
 15.164  0.3480E+00  0.5539E+01
 15.174  0.3654E+00  0.5543E+01
 15.184  0.3690E+00  0.5546E+01
 15.194  0.3539E+00  0.5550E+01
 15.204  0.3311E+00  0.5553E+01
 15.214  0.3175E+00  0.5556E+01
 15.224  0.3230E+00  0.5560E+01
 15.234  0.3425E+00  0.5563E+01
 15.244  0.3589E+00  0.5567E+01
 15.254  0.3537E+00  0.5570E+01
 15.264  0.3182E+00  0.5573E+01
 15.274  0.2583E+00  0.5576E+01
 15.284  0.1908E+00  0.5578E+01
 15.294  0.1354E+00  0.5579E+01
 15.304  0.1085E+00  0.5580E+01
 15.314  0.1213E+00  0.5582E+01
 15.324  0.1793E+00  0.5583E+01
 15.334  0.2811E+00  0.5586E+01
 15.344  0.4153E+00  0.5590E+01
 15.354  0.5587E+00  0.5596E+01
 15.364  0.6825E+00  0.5603E+01
 15.374  0.7630E+00  0.5610E+01
 15.384  0.7925E+00  0.5618E+01
 15.394  0.7824E+00  0.5626E+01
 15.404  0.7565E+00  0.5634E+01
 15.414  0.7389E+00  0.5641E+01
 15.424  0.7442E+00  0.5649E+01
 15.434  0.7723E+00  0.5656E+01
 15.444  0.8080E+00  0.5664E+01
 15.454  0.8254E+00  0.5673E+01
 15.464  0.7983E+00  0.5681E+01
 15.474  0.7143E+00  0.5688E+01
 15.484  0.5823E+00  0.5694E+01
 15.494  0.4295E+00  0.5698E+01
 15.504  0.2888E+00  0.5701E+01
 15.514  0.1855E+00  0.5703E+01
 15.524  0.1316E+00  0.5704E+01
 15.534  0.1266E+00  0.5705E+01
 15.544  0.1616E+00  0.5707E+01
 15.554  0.2213E+00  0.5709E+01
 15.564  0.2847E+00  0.5712E+01
 15.574  0.3299E+00  0.5715E+01
 15.584  0.3404E+00  0.5719E+01
 15.594  0.3117E+00  0.5722E+01
 15.604  0.2532E+00  0.5724E+01
 15.614  0.1825E+00  0.5726E+01
 15.624  0.1166E+00  0.5727E+01
 15.634  0.6608E-01  0.5728E+01
 15.644  0.3321E-01  0.5728E+01
 15.654  0.1481E-01  0.5728E+01
 15.664  0.5854E-02  0.5728E+01
 15.674  0.2053E-02  0.5728E+01
 15.684  0.6383E-03  0.5728E+01
 15.694  0.1760E-03  0.5728E+01
 15.704  0.4311E-04  0.5728E+01
 15.714  0.9702E-05  0.5728E+01
 15.724  0.4012E-05  0.5728E+01
 15.734  0.1236E-04  0.5728E+01
 15.744  0.5825E-04  0.5728E+01
 15.754  0.2497E-03  0.5728E+01
 15.764  0.9513E-03  0.5728E+01
 15.774  0.3220E-02  0.5728E+01
 15.784  0.9687E-02  0.5729E+01
 15.794  0.2590E-01  0.5729E+01
 15.804  0.6157E-01  0.5729E+01
 15.814  0.1301E+00  0.5731E+01
 15.824  0.2447E+00  0.5733E+01
 15.834  0.4094E+00  0.5737E+01
 15.844  0.6097E+00  0.5743E+01
 15.854  0.8083E+00  0.5751E+01
 15.864  0.9544E+00  0.5761E+01
 15.874  0.1004E+01  0.5771E+01
 15.884  0.9409E+00  0.5780E+01
 15.894  0.7862E+00  0.5788E+01
 15.904  0.5862E+00  0.5794E+01
 15.914  0.3919E+00  0.5798E+01
 15.924  0.2397E+00  0.5800E+01
 15.934  0.1453E+00  0.5802E+01
 15.944  0.1094E+00  0.5803E+01
 15.954  0.1260E+00  0.5804E+01
 15.964  0.1873E+00  0.5806E+01
 15.974  0.2832E+00  0.5809E+01
 15.984  0.3979E+00  0.5813E+01
 15.994  0.5087E+00  0.5818E+01
 16.004  0.5906E+00  0.5824E+01
 16.014  0.6242E+00  0.5830E+01
 16.024  0.6039E+00  0.5836E+01
 16.034  0.5409E+00  0.5842E+01
 16.044  0.4605E+00  0.5846E+01
 16.054  0.3914E+00  0.5850E+01
 16.064  0.3541E+00  0.5854E+01
 16.074  0.3533E+00  0.5857E+01
 16.084  0.3775E+00  0.5861E+01
 16.094  0.4086E+00  0.5865E+01
 16.104  0.4329E+00  0.5869E+01
 16.114  0.4482E+00  0.5874E+01
 16.124  0.4615E+00  0.5879E+01
 16.134  0.4818E+00  0.5883E+01
 16.144  0.5146E+00  0.5888E+01
 16.154  0.5614E+00  0.5894E+01
 16.164  0.6213E+00  0.5900E+01
 16.174  0.6897E+00  0.5907E+01
 16.184  0.7542E+00  0.5915E+01
 16.194  0.7954E+00  0.5923E+01
 16.204  0.7965E+00  0.5931E+01
 16.214  0.7548E+00  0.5938E+01
 16.224  0.6865E+00  0.5945E+01
 16.234  0.6184E+00  0.5951E+01
 16.244  0.5735E+00  0.5957E+01
 16.254  0.5623E+00  0.5963E+01
 16.264  0.5837E+00  0.5968E+01
 16.274  0.6309E+00  0.5975E+01
 16.284  0.6926E+00  0.5982E+01
 16.294  0.7507E+00  0.5989E+01
 16.304  0.7812E+00  0.5997E+01
 16.314  0.7647E+00  0.6005E+01
 16.324  0.6988E+00  0.6012E+01
 16.334  0.6031E+00  0.6018E+01
 16.344  0.5094E+00  0.6023E+01
